Title,cpeName,cveID,riskScore
Microsoft Exchange Server 2019,cpe:2.3:a:microsoft:exchange_server:2019:-:*:*:*:*:*:*,CVE-2021-27065,5.82
Microsoft Exchange Server 2019,cpe:2.3:a:microsoft:exchange_server:2019:-:*:*:*:*:*:*,CVE-2023-21709,7.35
Microsoft Exchange Server 2019,cpe:2.3:a:microsoft:exchange_server:2019:-:*:*:*:*:*:*,CVE-2023-36777,4.28
Microsoft Exchange Server 2019,cpe:2.3:a:microsoft:exchange_server:2019:-:*:*:*:*:*:*,CVE-2024-26198,6.58
Microsoft Exchange Server 2019,cpe:2.3:a:microsoft:exchange_server:2019:-:*:*:*:*:*:*,CVE-2024-49040,5.62
Microsoft Exchange Server 2019 Cumulative Update 14,cpe:2.3:a:microsoft:exchange_server:2019:cumulative_update_14:*:*:*:*:*:*,CVE-1999-1322,
Microsoft Exchange Server 2019 Cumulative Update 14,cpe:2.3:a:microsoft:exchange_server:2019:cumulative_update_14:*:*:*:*:*:*,CVE-2000-0216,
Microsoft Exchange Server 2019 Cumulative Update 14,cpe:2.3:a:microsoft:exchange_server:2019:cumulative_update_14:*:*:*:*:*:*,CVE-2011-0290,
Microsoft Exchange Server 2019 Cumulative Update 14,cpe:2.3:a:microsoft:exchange_server:2019:cumulative_update_14:*:*:*:*:*:*,CVE-2012-2284,
Microsoft Exchange Server 2019 Cumulative Update 14,cpe:2.3:a:microsoft:exchange_server:2019:cumulative_update_14:*:*:*:*:*:*,CVE-2024-21410,7.35
